sentiment,review_body,product_category
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
1,This robe is such a pretty design. very flowy- runs slightly large in my opinion but was so cute i decided to keep it!,Sleep
1,So comfortable and warm! so nice to lounge in a cold day and be cute!,Sleep
1,I have several lilka pj bottoms and i'm glad to add these ones with the adorable bird print to my collection! tts  soft flannel  striking colors  only wish they had pockets!,Sleep
1,Warn and super soft. love it !,Sleep
1,Love this sweater. bought this with the matching leggings. couldn't be more comfortable. cozy fabric. cute details. loving them both. please bring more of the same in different colors  patterns.,Sleep
1,These are darling. love flannel and pattern which is very upbeat. wish they were a little more pegged/slim/tapered at the bottoms.,Sleep
1,I absolutely love this product! it is so versatile and i can wear it up or dress it down. absolutely perfect paired with leggings to sit in classes all day :),Sleep
1,This product fit well and was soft and beautifully made.,Sleep
1,So nice to switch it up from all my black and gray sweats. these are luxuriously soft  and so so comfortable. they are light weight and beautiful. i am 5'5   125 and i am very happy with the size xs i purchased . was deciding between xs and s and i am happy i went with the xs. worth every penny. you won't regret. also   finally - perfect length .,Sleep
-1,This sweater is the perfect sweater except for one thing.....it sheds everywhere. i can simply pick up the sweater and shake it in one hand and 40 large pieces of lint go everywhere on the ground and on you. if you like dark jeans- don't purchase. before i walked out of the store- the salesperson had to use a delineator on me- it was hysterical. sheds so much,Sweaters
-1,"This tunic only barely resembles the photo in person.  first  the color is much less saturated and more orangey than it appears in the photos  second  it's huge. i'm 5'4"" and typically wear 2 or 4p in retailerpolgies' shirts/dresses. i ordered the sp and the dress was at least 1.5 times wider than it needed to be. it hung off me completely boxy and shapeless; and the style doesn't really lend itself to use with a belt.",Sweaters
-1,It was huge. material looked good but was too bulky. will be returning it.,Sweaters
-1,I saw this sweater on-line and loved it until i tried it on. i'm 5-7  flat chested  135 pounds and i ordered a size small. the sweater fit everywhere except for my arms. this sweater will work great if you are short. consider making your sweaters a little longer  because i do not consider myself tall.,Sweaters
-1,I wanted to love this sweater. the photo of the model makes it look so soft and warm. i liked the heavy texture and the extra long sleeves. however  after receiving this sweater i tried it on for less than 1 minute. one look in the mirror was enough to make me take it off and return it asap. the knit quickly expanding from small to large right over the bust  combined with the boxy shape was an atrocious combo. it must have added 30lbs to my physique and made my bust look matronly. yikes! this ma,Sweaters
-1,When i tried this top on  i started laughing. the two rows of ruffles are made of a starchy thick cotton  which  instead of falling by the hips  juts out like wings. it's also huge. cute idea  wrong material and placement.,Sweaters
-1,Weave on the sweater quite open and easily snags . the first day i wore it the seam on the sleeve began to unravel. needed to use a crochet hook to reweave after the first wearing. not confident that it will hold up well to its first wash.,Sweaters
-1,When i saw this item online  i ordered it right away. loved the color and the oversized  comfy look to it. the pros: very soft the color a deep cranberry as pictured. the cons; the low back - in the photo  the model's arms cover it up. when i put it on  it looked like an oversized flap that stuck out on the sides and was very visible from the front -- and because the material is unstructured  that made it look worse. i loved it except for this one feature  but because it was so detracting  i had,Sweaters
-1,"The model must have this sweater pinned at the back. the sweater color is true and the material soft as anything  but the fit is ??!! at 5'9"" with a long torso and broad shoulders  the large was still shlumpy. didn't hang right at all  bunches oddly and is not the least bit flattering. my 5'7"" uber fit daughter had the same issue  and she usually makes everything that doesn't work for me look amazing. returned.",Sweaters
0,Runs a size big unless you want it really boxy. felt the matl was flimsy and would prob pill soon. turquoise was a pretty color but returning this one.,Sweaters
0,Let me start this review by saying  75% of my clothing is from retailer and i love them. my husband bought this sweater for me recently and it's gorgeous  but when i tried it on one sleeve was longer than the other. i went to the store and tried on several sweaters even in different colors and had the same issue. sometimes is was extreme  sometimes is wasn't as noticeable. it was noticeable to me  however  as i am 6' and sleeve length is super obvious when its too short. love the sweater  as it wa,Sweaters
0,I really wanted to recommend this sweater but honestly can't now. i was attracted to the softness  simplicity and sale price but its longevity ruined it. wrinkles  pills and loses shape quickly. if you still want to get it  consider your shoulders and how knits like this fit on you. this sweater runs tts to large depending on your shoulders and bust size. the styling is excellent--very versatile. but the yarn is too delicate and fussy.,Sweaters
0,Runs shorter than i expected.  i purchased on line but will be returning it for a larger size.,Sweaters
0,"I was so excited to try out this top since it was such a bargain and neutral. unfortunately  the shape is ""a"" line and accentuates the hip area a bit more than i find flattering. so  it will be returned.",Sweaters
0,I have been looking for a basic ivory sweater. i waited for this one to go on sale. the style is cute but the sweater itself is very stiff and heavy. unfortunately i decided to return it.,Sweaters
0,"I thought i was getting this nice light weight white sweater but not the case.  it is a pretty heavy  nice thick cotton and beautiful made. it does run large. i got the small and love the oversize feel even on my 5'9"" frame.   but - it is not white  it is beige  and it is not light weight. i have enough beige sweaters in this look so this one is going back  even though it was a great buy on sale.",Sweaters
0,As with most retailer tops  this sweater is boxy and baggy through the middle.  i ordered an xs.  it's a very nice  pretty sweater that i'm going to try in an xxs.  the v-neck does go down rather low so it will need a tank underneath. the lace accents are very delicate and make the sweater look more upscale.  the white is a soft winter white.,Sweaters
0,I stalked this when it went out of stock for a few weeks and was so excited when it came back in stock. but when it arrived  it just didn't look as good. it's very oversized. and it's itchy and kind of synthetic-looking. i felt like it added bulk when i tried it on. the collar also didn't fold gently like it does in the pictures. returned it!,Sweaters
1,"Oh my goodness! i just received this coat tonight. i love it! it is beautiful and stylish. i got the green which is amazing. i'm 5'2"" - weigh 115. ordered both s and xs. i'm keeping the s - more room in case a heavier sweater. get this! it's a classic! you will smile!",Sweaters
1,This sweater in the yellow caught my eye several times and i finally tried it on! so cute and perfect for transitional weather. threw it over the striped top that was hanging in the changing room. ended up with both!,Sweaters
1,Love this sweater. comfy and trendy. can't wait to wear with my new retailer knit leggings!,Sweaters
1,Love this jacket - got it in the charcoal color. i especially enjoy the collar and the handy pockets.,Sweaters
1,This sweater caught my eye while in the store shopping for a gift. i am on the shorter size so i was worried that it would drown me. it didn't! it hits me mid thigh. the sides are cut up high. i will wear a cami or shirt under it. super soft material. flattering fit. i have put on a little weight and this hides all the problem areas without looking frumpy. thanks,Sweaters
1,I've had great luck with items from sunday in brooklyn & this vest is another fantastic purchase. the color/fit match the photos. the material is so soft. i've worn it quite a bit since i received it and it hasn't pilled. it's washed well too. the braided part can be folded down if you don't want it higher on your neck. it will still lay flat & drape nicely. it's perfect for cold weather. i'd love to see this come out in other colors too.,Sweaters
1,I first saw this sweater coat in the retailer catalog that i got in the mail. i thought it was beautiful. so ethereal! i never thought that i would own it  though because of the initial price. i never thought it would make it to clearance. to my surprise  it did  and then went the extra 30% off! i took the plunge. i followed the advice of the other reviewers  and ordered a size down  a small. i am glad that i did. i still feel like i get the oversized  wrapped in warmth feel. it is not a figure fl,Sweaters
1,"The other reviewers have already adequately praised this very attractive sweater  but i'd like to add that the sizing is large. i fit perfectly into a regular small  although regular medium is my usual size. i am 5/1""  130#  34f  size 8 top. the medium swamped me. the shoulders and sleeves were comical  and the body too big. i imagine many of you are scoping out this lovely  comfy piece; you'll want to hit the right size the first time. my store didn't get the coral  so i can't speak for that  b",Sweaters
1,"Love the look of this poncho - which is not as large/billowy as i thought it would be. i tried it on as a whim in the store and fell in love. the colors are more beige than gray  for those of you with pale/blue underdone complexions. it may wash you out. love the orange knit running through to give it a little pop. i'm 5'9""/132 pounds  and the hem was a bit cropped on me. may want to consider a tank top or t-shirt underneath.",Sweaters
-1,I am usually a size o and ordered and xs ...due to the band in the center (not much give) it was a little difficult to shimmy over my hips but the body fit perfectly when i got passed that part. that being said the cup design is a hot mess. i am a b/c cup size and the top on this could not handle it. i felt fully exposed. i thought maybe if i went a size up i could get a little more coverage. the body felt ok on the small but the cups were still just too small. i still felt to exposed. they are,Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,The top of this suit was not proportioned well. i am normally a 34c so with swimsuits i vary between a small or a medium. the cup size on this was very small for a medium. the band to hook in the back was almost too big. there was no way to adjust the band in the back and the cups were clearly too small for a c cup. the print was darling but unfortunately this will have to go back.,Swim
-1,Loved the material and the style. unfortunately  my fears came true when i received this swimsuit  and there wasn't enough support despite a review i had read. as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely. i am sad i won't be keeping this though. the material is heavenly!!!,Swim
-1,The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up  a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.,Swim
-1,This product looks great on the model  but for anyone with a normal body type  the band in the center is way too tight. i'm a 34a and wear a 27 pants and it was huge in the bust and too small in the waist and hips. the violet one looks much more blue in the photograph  it is truly lavender and purple. i really wanted to love this swimsuit  but instead i had to return it  pay for return shipping  and i am out about $20 now. very disappointed.,Swim
-1,The fit on this is so strange. the middle string is definitely too long and the thin halter top offers hardly any lift. the print is lovely and the quality nice for the price. the cups are padded  which is nice i suppose  but would barely cover anything bigger than a c cup i'm guessing. i'm a 32dd  size 8 in pants  and size 4/6 in dresses and i ordered a medium. i also have a long torso  which probably didn't help.,Swim
-1,Such a cute pattern  and i loved the fold-over design  but beware - there is not enough bottom coverage! i should've looked more closely at the photo - it's pretty accurate in showing the bathing suit bottoms have limited rear coverage. a couple more inches of fabric would've really helped. i'm used to fuller coverage bathing suit bottoms  and these just expose way more cheek than i felt comfortable with. i could maybe wear them around my husband  but definitely not my dad! i felt like if i bent,Swim
0,"I have this suit in the ""tile"" pattern and i love it. i am a breast cancer survivor and this suit is perfect for as it covers a little issue i have on the left. so i ordered the ""mint"" pattern. the colors are beautiful but the pattern is off. the ""v"" pattern on the front is not centered. as a result  my body looks a little lop-sided. i looked carefully at the suit on the model and noticed it was slightly off center on her also. however my suit is quite a bit off-center. it's too bad  because the",Swim
0,Great quality top. i do wish it fit me...i'm really long waisted and this top was too short. had to return,Swim
0,I love the way that this suit looked  however i found that it was lacking in support. i was disappointed to discover upon trying it on  that it just does not cover my butt. it fit elsewhere just fine  but the slim cut up the sides left it a little too revealing for my liking. in addition i found the top to be awkwardly fitting around the chest area. i am a 34b and ordered a small and it seemed to be too baggy at the top.,Swim
0,I adored this suit - the style  the colors  the thick quality of the fabric...but unfortunately the bottom seams cut into my groin and backside so much  it was practically painful! i'm 5'7'  128 lbs  and usually wear a size small  but was advised to size up. even with the medium i tried on  everything fit well but the length  though i've never thought i had a long torso. sizing up to a large would make the bust way to large for my small b chest. was so sad to return this suit!,Swim
0,I was really excited to receive this caftan  but it looked very strange on my body. i have small shoulders and the xs was still very big on me. there's also a seam along the sides that made me look boxy. the quality is really great  but i thought that the color seemed a tad bit darker/muted than pictured.,Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,Am typically a size 0 and could barely get the extra small on  which is a first. was very cute in theory  but i'd suggest sizing up (maybe 2x).,Swim
0,I am a true to size 4 and when this bathing suit arrived it looks like it's a kids 4. i will exchange for an 8 and hope for the best. the quality looks great and the styling is beautiful but i could barely get into the suit.,Swim
1,This is by far the cutest  most glamorous one piece i have ever tried on! it fits perfectly and is flattering in the right places  it doesn't show too much cleavage and is modest enough for family events. absolutely love this suit in navy. wasn't in love with the rest of the patterns  hoping they come out in more solid colors someday soon!,Swim
1,I'm a 0/2 on top with 32d's and i purchased this top in a medium and it fit perfectly. pretty colors go with a mix of bottoms. design is both functional and attractive  which usually isn't the case with swimwear. love the underwire cups  adjustable ties and straps. and the fabric is really soft and comfortable.,Swim
1,This was my first choice as one piece suit after having 2 babies  the minute i put it on i just loved how confortable it felt and very flattering in all the right places. the fabric is great. i'm 5'4 and 155 lb i ordered a 10 and it fits great.,Swim
1,I bought this in black last year and i love it. i also like the two prints offered here but unfortunately the matching tops aren't really my style and these prints wouldn't be so easy to mix and match. please offer in other solid colors! i would buy all of them  this skirt is really that fabulous.     not only does it fit well and run true to size  it also comes up a bit further than other swim skirts i have tried on  and gives a little more tummy coverage. but not too much! somehow it hits me a,Swim
1,Just received this dress today. i bought it for a vacation we are taking to mexico. i wanted a nice coverup.  this is beautiful. fits nicely without looking like a tent.  i would highly recommend.   this is one size fits all.,Swim
1,"Holy cow! i just got a new bathing suit so i cannot splurge again  but this is flattering!!!! i like the more tame colors which doesn't scream ""look at me"" (let's be honest  there are certain times of the month where we'd rather crawl in a ball and hide). the design along the sides is absolutely flattering and slimming on anyone. i also like the skin-tone/coral detailing around the top of the breast that extends all the way around the back. retailer is really winning with their swimwear thi",Swim
1,"I have a large cup size and year after year i am in the search of the perfect suit that supports  but doesn't look matronly. this year i had a baby and wanted to move to a one piece  but still wanted to feel sexy and youthful. i thought there is no way this suit is going to look good and/or support a 34ff  but gave it try because of all the 5 star reviews. i tried it on and my husband just said ""wow!"" this suit hugs you in all the right places and actually supports - i don't know how  but it doe",Swim
1,I absolutely love the retro look of this swimsuit. i first saw it on blogger amber fillerup-clark (barefoot blonde) and i knew i had to have it. this is the first one piece suit i've purchased in about six years. i've avoided one pieces because most of the ones i tried made me feel frumpy  and the mono-kini look just looked odd on me. i have a smaller frame and a larger bust (32ddd)  so finding swimsuits that fit properly is a challenge. i am a size 4 but i ordered a size 6 after reading reviews,Swim
1,Like other reviewers have mentioned  i was hesitant to spend so much money on a swimsuit. after lots of searching and reading reviews to try to find a bathing suit for a newly postpartum body  i went for it. i am so happy that i did - it fits perfectly. snug in all the right places  and makes my extra baby pudge seem nonexistent. before baby i was a bikini-only kind of girl  so i wasn't sure how i'd feel in a one piece in this style. it really is better than i could have imagined. i highly recom,Swim
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,This dress was so pretty on the hanger but a saggy sack on. even the sz 0 was too loose and shapeless. there is no waist as pictured. the hi-low hem  loose fit and wavy waist seam (see in the third close-up picture) make it look like the dress shrunk oddly in the wash. it's really too bad  it's such a pretty combination of patterns.,Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
1,Beautiful dress. when you look at it on the hanger you think this could be really good or really bad. but it is absolutely beautiful. would highly recommend it - can dress it up or down.,Trend
1,I love this tunic! it's wool but the same kind of thin high quality wool you might find in a nicer scarf. colors are much nicer than they show up online. this is one you really need to see in person. the only drawback is that the material seems to snag easily. i returned the top at full price as it is just too much to spend for something i'll only wear a few times before no doubt ruining it. if you are not hard on your clothes like i am  this is a great find. i may repurchase it when/if it gets,Trend
1,"This dress us high quality and feels great  however i am 5'5"" and it is too long for me. will definitely need to shorten but love it  not above knee as pictured for a non supermodel!",Trend
1,"Love this dress! paid full price and completely worth it. fit tts for me- i'm 5'8"" 135 lbs.  with a slim upper body so i had no issues with the neck being tight. definitely would be braless or need a strapless bra. gorgeous material  light and breezy dress. best retailer purchase in a long time!",Trend
1,I picked this dress up from the sales rack at retailer and immediately fell in love when i tried it on. the colors are prettier in person. the cut on the top is a little snug. my bust size is 32b and i got the size 2. i can see the top being an issue for bustier women. overall  wonderful quality and design! i'm wearing it today to combat the 90 degree+ weather.,Trend
1,This dress is so beautiful! i ordered it online and when i received it i was so pleased with how it was even better in person. the fit  the embroidery  the lovely fall colors - makes this a perfect dress all the way around!,Trend
1,I love this skirt. i was happy with the quality of the fabric and style. i originally ordered a small  but returned and exchanged for a medium  which fits great. (i typically wear a size 6-8 in pants). i look forward to wearing this skirt to work this fall.,Trend
1,This is such an ethereal flowing dress.more gray than light blue as it appears in pix.love the flowy bell sleeves.its a modest length just above the knee.quality a bit lower than is the retailer norm but still good.,Trend
1,This sweater tee is made from a fine but substantial knit which hangs beautifully and flows over imperfections in your figure. the cut is very 1950's through the sleeves and neckline. it's a little cropped and boxy  just so that it hides your belly and accentuates your hips. it looks phenomenal with a crinolined a-line skirt.,Trend
